SYSTEM:task_id	INPUT:name	INPUT:playlist-1	INPUT:playlist-2	INPUT:playlist-3	INPUT:track	OUTPUT:result	CONFIDENCE:result	GOLDEN:result	
00023063ad--638f71866802550c5d059ebf	Полина Гагарина.Кукушка	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/53733790	yes	0.00%		
00023063ad--638f71866802550c5d059ec0	VAVAN, Лилая.АМУР	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83034934	no	35.19%		
00023063ad--638f71866802550c5d059ec1	Astronomia Dance.Astronomía 2K	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/74418941	no	39.13%		
00023063ad--638f71866802550c5d059ec2	Bakr, MBTS.Вредина	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108233069	no	67.12%		
00023063ad--638f71866802550c5d059ec3	HammAli & Navai.Девочка-война	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/50834580	no	96.92%		
00023063ad--638f71866802550c5d059ec4	NЮ.Никто	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/94696082	no	55.55%		
00023063ad--638f71866802550c5d059ec5	KALVADOS.Простыни	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/100749308	no	75.67%		
00023063ad--638f71866802550c5d059ec6	ANNA ASTI, Филипп Киркоров.Хобби	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/104263691	no	99.99%		
00023063ad--638f71866802550c5d059ec7	Gabry Ponte, LUM!X, Robin Schulz.Monster	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/56512740	no	70.00%		
00023063ad--638f71866802550c5d059ec8	Jarred Dymore.Oh No I Fell	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/77121093	yes	100.00%		
00023063ad--638f71866802550c5d059ec9	Hugel, Stefy De Cicco, Hugo Cantarra, Nikol Apatini.4 to the Floor	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/75878077	no	98.49%		
00023063ad--638f71866802550c5d059eca	Мохито.Руки прочь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/52535683	no	55.55%		
00023063ad--638f71866802550c5d059ecb	Liam Thomas.Don't Leave Without Me	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/49023850	yes	85.71%		
00023063ad--638f71866802550c5d059ecc	Zivert.ЯТЛ	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/62208587	no	96.92%		
00023063ad--638f71866802550c5d059ecd	Masked Wolf, Alok.Astronaut In The Ocean	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/81838301	yes	45.45%		
00023063ad--638f71866802550c5d059ece	Sexycools, Two Shy Guys, Nito-Onna.Take You Dancing	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/85533287	no	72.72%		
00023063ad--638f71866802550c5d059ecf	#2Маши.Босая	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/37641523	no	99.97%		
00023063ad--638f71866802550c5d059ed0	Мэвл.Патамушка	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/60725745	no	96.00%		
00023063ad--638f71866802550c5d059ed1	Agunda, Тайпан.Битмейкер	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83656466	no	60.00%		
00023063ad--638f71866802550c5d059ed2	One-T.The Magic Key	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/4427406	no	83.33%		
00023063ad--638f71866802550c5d059ed3	Dahako.CLXB PHONKY	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105330137	no	99.94%		
00023063ad--638f71866802550c5d059ed4	JXXPSINNXR.Serenity	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/82252154	no	99.18%		
00023063ad--638f71866802550c5d059ed5	French 79.Hometown (intro)	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/57332110	no	85.71%		
00023063ad--638f71866802550c5d059ed6	SHAMAN.ДО САМОГО НЕБА	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/101782219	no	65.21%		
00023063ad--638f71866802550c5d059ed7	Iamalex, juniorodeo.Lazy Morning	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/70367136	no	73.68%		
00023063ad--638f71866802550c5d059ed8	Niman, Truwer.Талия	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/78024606	no	53.84%		
00023063ad--638f71866802550c5d059ed9	Arctic Monkeys.Old Yellow Bricks	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/44137831	no	33.33%		
00023063ad--638f71866802550c5d059eda	Шура.Ты не верь слезам	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/28123569	no	50.00%		
00023063ad--638f71866802550c5d059edb	Colorit.знак	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80576056	yes	76.19%		
00023063ad--638f71866802550c5d059edc	Masked Wolf, TCTS.Astronaut In The Ocean	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/82331818	yes	99.80%		
00023063ad--638f71866802550c5d059edd	Ramil'.Увидимся	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105676320	no	57.14%		
00023063ad--638f71866802550c5d059ede	SHAMI.Фея	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/67315131	no	66.66%		
00023063ad--638f71866802550c5d059edf	Giorgio Gee.Fallin'	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/92530977	no	91.83%		
00023063ad--638f71866802550c5d059ee0	SLAVA MARLOW.ТЫ ГОРИШЬ КАК ОГОНЬ	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/78194999	no	85.71%		
00023063ad--638f71866802550c5d059ee1	J&K.To the Night	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/103516832	no	99.94%		
00023063ad--638f71866802550c5d059ee2	MATRANG.Заманчивая	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/89100346	no	50.00%		
00023063ad--638f71866802550c5d059ee3	Lofi Fruits Music, Chill Fruits Music.Stay High	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/88556555	no	99.11%		
00023063ad--638f71866802550c5d059ee4	Klangkarussell.Home	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108348114	no	98.11%		
00023063ad--638f71866802550c5d059ee5	Craig Armstrong.Journey To Dignitas	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/29881758	no	0.00%		
00023063ad--638f71866802550c5d059ee6	Лолита.Грустная танцую	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/101624153	no	55.55%		
00023063ad--638f71866802550c5d059ee7	Клоун Плюх.Ударения	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/100772721	no	71.70%		
00023063ad--638f71866802550c5d059ee8	Call Me Karizma.Fire Escape	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/75028687	no	85.71%		
00023063ad--638f71866802550c5d059ee9	SLAVA MARLOW.Снова я напиваюсь	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/72055319	no	99.40%		
00023063ad--638f71866802550c5d059eea	Else.Paris	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/52395280	no	97.85%		
00023063ad--638f71866802550c5d059eeb	Искандэр.Окна напротив	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/82864495	no	98.67%		
00023063ad--638f71866802550c5d059eec	Chris Isaak.Can't Help Falling in Love	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/3609476	no	72.72%		
00023063ad--638f71866802550c5d059eed	PIZZA.Оружие	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/6006252	no	99.97%		
00023063ad--638f71866802550c5d059eee	VERVGE, OLZXVS.GVNG	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107620573	no	99.99%		
00023063ad--638f71866802550c5d059eef	Kilian K, Lunis.Havana	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/78583645	no	99.99%		
00023063ad--638f71866802550c5d059ef0	Aime Simone.In This Dark Time	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/100417833	no	55.55%		
00023063ad--638f71866802550c5d059ef1	SI US PLAU, Giorgio Gee.You're No Good for Me	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/78171400	no	97.39%		
00023063ad--638f71866802550c5d059ef2	СЛОТ.Круги на воде	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/34577113	no	80.00%		
00023063ad--638f71866802550c5d059ef3	Александр Иванов.Боже, какой пустяк	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/10819404	no	46.15%		
