INPUT:name	INPUT:playlist-1	INPUT:playlist-2	INPUT:playlist-3	INPUT:track	OUTPUT:result	CONFIDENCE:result	
Miyagi & Эндшпиль.Не теряя	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108315324	no	97.24%	
Foyon, Rumusen.Magic	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107438304	no	82.74%	
Eagles.Hotel California	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/21757019	no	62.51%	
alt-J.Breezeblocks	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/5387966	no	98.09%	
Paolo Vivaldi.L'agente della DEA	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/29235488	no	94.50%	
Fyex, NTSAINT.Falling	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/77886060	no	97.24%	
Romanova.Караван	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107087184	no	99.99%	
Brock Berrigan.Snake Eyes	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/99072775	no	94.39%	
Сектор Газа.Туман	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/17198356	no	98.66%	
Король и Шут.Северный флот	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/50688539	no	99.99%	
А. Корнева, И. Суханова, Е.Н. Ипатий, Н.И. Тимофеев.Ёж и заяц	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/740868	no	96.92%	
Liza Evans.Ревную	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/57831083	no	97.57%	
Lav.Wavvy	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/64641986	no	98.65%	
Лолита.Грустная танцую	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/101624153	no	98.34%	
Triish.Find It	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105075230	no	66.05%	
IOWA.Одно и то же	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/35699089	yes	80.87%	
STRACURE.BROKEN	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108097633	no	94.39%	
Монеточка.Нимфоманка	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/41249160	no	97.21%	
Idris & Leos.Образ	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80806844	no	71.71%	
Moreart, IHI.Я буду ебать	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/73729491	no	98.57%	
Yann Brutt.Малиновый рассвет	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107794899	yes	77.73%	
Siadou, TRFN.Connections	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/77550590	no	97.54%	
Главная Роль.Всем счастья	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/76638251	no	98.93%	
NLO, Bid0nci0n.Синий джин	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105922710	no	95.54%	
GAYAZOV$ BROTHER$, Filatov & Karas.Пошла жара	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/84382287	no	97.79%	
Masked Wolf, Alok.Astronaut In The Ocean	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/81838301	yes	94.92%	
MUJEVA.Не забывай меня	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108125317	no	98.91%	
Gustavo Bravetti.Babel	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/95981460	no	95.41%	
Ramil'.Не ищи меня	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/104588263	no	98.66%	
Sarcastic Sounds.Hurt Me	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/48034552	no	71.70%	
TRITICUM.Now or Never	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/81747953	no	97.29%	
Havoc & Lawn, Kyle Pearce.Girls Come By	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/82092615	no	71.71%	
Dahako.CLXB PHONKY	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/105330137	no	94.73%	
Icona Pop, VIZE.Off Of My Mind	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/85062580	no	92.14%	
Миша Марвин, ХАННА.Французский поцелуй	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/66560323	yes	63.62%	
Blank & Jones.Talkin' Jazz	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/107236944	no	95.72%	
Виктор Цой, Игорь Вдовин.Группа крови	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/28123401	yes	99.51%	
МАЧЕТЕ.Нежность	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/9167465	no	90.36%	
Ляпис Трубецкой.Капитал	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/25427084	no	96.58%	
Timbaland, Keri Hilson, D.O.E..The Way I Are	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/65971	no	98.34%	
Emma M, Jangin.Варвара	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/106450159	no	99.99%	
Tiësto.The Business	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/71561068	no	88.05%	
Liam Thomas.Against My Skin	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/63861563	no	95.41%	
Три дня дождя.Перезаряжай	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/83950827	no	83.85%	
Colorit.знак	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/80576056	yes	96.82%	
FONARI.Бестия	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/55301848	no	90.10%	
Ava Max, Cirkut.Sweet but Psycho	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/42668664	no	57.49%	
Kato, DJ Jose, Jon.Turn The Lights Off	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/43048947	no	89.91%	
Miyagi, TumaniYO.Jamm	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/57925627	no	96.20%	
niteboi.u.	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/108337323	no	99.99%	
Alis Shuka, Redd Daniel.Not About Us. Redd Daniel Remix	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/95797220	yes	95.83%	
104, Truwer.Сафари	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/48591983	no	70.62%	
IAMJJ.Different Kind of Blues	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/39582792	no	72.29%	
The Animals.The House of the Rising Sun	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/20538278	no	52.78%	
The Doors.People Are Strange	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/220497	no	94.50%	
Jóhann Jóhannsson.Night Montage	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/8050407	no	96.13%	
The Tech Thieves.Lighthouse	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/64566194	no	82.28%	
NucKids.Слова	https://music.yandex.ru/users/music-blog/playlists/2392	https://music.yandex.ru/users/music.partners/playlists/1965	https://music.yandex.ru/users/music-blog/playlists/2141	https://music.yandex.ru/track/68063310	no	78.46%	
